,x,y,Name
21832,82.74784,12.319515,Fi shaket Masr El Gedeeda
21833,42.456036,-3.8093898,Love Is a Story
21834,13.072289,33.353546,Bourek
21835,73.62997,27.370567,Tahaan
21836,-23.697895,6.323958,Kaatrin Mozhi
21837,35.464153,-31.88987,Gekijô rei
21838,36.86869,6.02209,Upperdog
21839,39.11867,41.309692,The Best Weekend
21840,17.899828,20.306906,Afterlov
21841,80.35191,30.374813,Devdas
21842,33.83803,-68.15935,The Intruder
21843,30.552967,52.440174,White Shadow
21844,40.638653,8.527688,Sanremo
21845,38.61804,-27.974577,Les pel·lícules del meu pare
21846,34.199127,-9.076072,The Map Reader
21847,62.45061,-14.413066,Boris - Il film
21848,93.25681,-16.058075,Nati stanchi
21849,26.216825,18.243673,The Tollbooth
21850,-20.18346,85.44556,London Unplugged
21851,31.552898,-63.071712,El cielo en tu mirada
21852,53.930256,-22.438253,Made in Italy: Ciao Brother
21853,3.7738364,-3.320624,Elevate
21854,38.353188,64.59782,100
21855,8.930544,42.004166,Distortion
21856,27.33489,9.130571,Werner - Eiskalt!
21857,82.488014,-5.7921987,Donbass. Okraina
21858,64.84321,-34.865913,Tout pour plaire
21859,27.374311,28.509583,You Can't Stop the Murders
21860,42.621677,79.4865,Vedigundu Pasangge
21861,61.659496,-10.714271,School of Mafia
21862,53.158493,-21.661903,Heartbeat
21863,0.83450204,6.6665173,Helter Skelter
21864,59.744507,-9.754458,Agava
21865,34.00288,-12.018986,Marias menn
21866,-39.96821,75.3302,Hartenstrijd
21867,83.20524,48.336212,Life Mein Kabhie Kabhiee
21868,15.788368,-34.182198,The Contract
21869,59.09128,7.9849744,Save Your Legs!
21870,13.801692,-20.326677,The Absent
21871,28.919815,-21.616901,Almost You
21872,-37.167835,12.853824,The Innocent Sleep
21873,73.73656,-22.375431,The Garden of Eden
21874,37.063637,-54.81374,El mundo es nuestro
21875,2.8682444,-24.833866,Nueba Yol 3: Bajo la nueva ley
21876,39.597015,-8.02878,Intruders
21877,43.553276,64.099815,Theeya Velai Seiyyanum Kumaru
21878,11.683434,-80.1645,"Sorry, Haters"
21879,-46.520187,74.60007,Traveller
21880,-2.5290942,63.351765,The Spearhead Effect
21881,58.92616,-54.716476,Blockade
21882,47.471184,16.466312,We Are Legends
21883,61.11114,8.598807,Üç Harfliler 2: Hablis
21884,64.025475,-0.776345,Abimm
21885,50.16492,21.114569,Sink
21886,-57.750736,-11.647413,Unfavorable Odds
21887,76.50725,55.932693,Jahan Jaaeyega Hamen Paaeyega
21888,7.6922803,74.933,The End of Endless Love
21889,19.730314,-45.661114,Cato
21890,-6.0885735,1.82648,Fargo
21891,-9.096456,50.016228,Kidnapped
21892,87.71302,-12.715443,Ramona
21893,37.40367,45.340298,Tharangam
21894,59.07772,36.846104,Raag Desh
21895,39.662903,-45.73262,Asesinos inocentes
21896,33.607994,43.229008,Pretham
21897,46.826374,16.398031,Corked
21898,37.759342,-4.7218103,Misa mi
21899,72.1256,-27.163235,Vendeur
21900,55.293373,-25.89324,Zhanna
21901,37.242424,-18.464472,Exit Marrakech
21902,43.795746,51.391155,Ivan Veramaathiri
21903,37.24362,-49.311882,Lucifer
21904,27.388634,-17.67736,Boesman and Lena
21905,61.759304,-26.640974,Detektor
21906,79.503784,-42.375793,Ma famille t'adore déjà
21907,47.2574,5.7169414,Sink
21908,58.66442,5.294539,Lambada
21909,73.24405,-43.769157,Dead Man Talking
21910,43.443546,-37.282467,Dulce Familia
21911,48.70768,47.41892,Charlie Chaplin 2
21912,45.68086,-58.443542,Tengamos la fiesta en paz
21913,45.878933,58.90771,Johnny
21914,27.648895,4.405256,Thailand Only
21915,20.401379,-76.318245,On the Line
21916,69.60864,26.023489,The Forest
21917,43.959595,0.21466112,Bangla
21918,36.392437,-13.949901,Man of the Year
21919,17.148623,13.94688,Uro
21920,-10.064484,23.981245,Broken
21921,16.475624,63.379776,Captive Hearts
21922,-26.541136,66.07536,Prime Mover
21923,10.270839,7.848014,Mata Hari
21924,26.884628,-15.981853,The Anger
21925,21.943382,70.65178,Garbage Theory
21926,46.71146,-17.229338,Spin the Bottle
21927,50.01492,0.22271565,Real Beleza
21928,30.063011,73.726715,The Courier
21929,46.90969,-24.727858,Iliana
21930,31.44559,27.977936,Muniyandi Vilangiyal Moonramandu
21931,55.64549,-71.904175,Meu Passado Me Condena: O Filme
21932,-5.6728067,-60.55804,Spice Boyz
21933,-24.239632,19.749287,Chameleon
21934,61.132,59.643677,Disco Singh
21935,72.00053,-49.27532,Donnant donnant
21936,77.0387,35.07107,Loot
21937,63.14633,32.40633,All in Good Time
21938,56.235973,32.328568,Tera Jadoo Chal Gayaa
21939,28.251522,-15.373236,"Bloed, zweet & tranen"
21940,50.6063,-18.664728,Anubis: Het pad der 7 zonden
21941,40.36304,27.83989,Madmast Barkhaa
21942,49.38965,1.5228573,Deli Deli Olma
21943,15.96109,-11.553366,The Taqwacores
21944,66.53452,61.638542,Global Baba
21945,44.23476,-16.106115,True Love
21946,62.41569,-5.291831,White Lies
21947,7.6132383,-24.08219,Notte prima degli esami - Oggi
21948,69.549225,60.065548,Dastak
21949,80.46027,30.195118,Mayurakshi
21950,62.380596,-5.357678,Catch Me If You Can
21951,-38.42467,-1.304619,Payback
21952,34.580635,-37.60641,Little Tornadoes
21953,-8.641808,-21.156065,On the Avenue
21954,-1.6169951,47.445274,Fort Courageous
21955,27.769382,-8.90495,Shadowtown
21956,-2.800432,36.673058,Belong to Us
21957,16.214025,-3.0191448,Do You Wanna Dance?
21958,53.81687,1.582218,Air
21959,58.52016,-21.178015,VIPs
21960,61.00755,31.511375,Superstar
21961,60.951897,68.10067,Best of Luck
21962,49.454372,-15.119068,Rudý kapitán
21963,-11.663441,15.47105,Scaregivers
21964,-8.193517,49.51163,Just a Gigolo
21965,55.7842,20.376862,Bozkir: Kuslara Bak Kuslara
21966,0.27929664,-7.290378,Evicted! A Modern Romance
21967,12.987032,15.038161,No Rest for the Wicked
21968,61.122505,-36.568485,Chacun pour tous
21969,58.976322,-0.48977706,Git Basimdan
21970,75.897095,3.8036966,Kisik Ateste 15 Dakika
21971,-11.468139,2.1625695,The Method
21972,-48.177654,56.60651,Oliver Sherman
21973,-46.36331,-5.272428,The Inner Circle
21974,38.53006,46.82512,No Postage Necessary
21975,31.300955,4.8477154,Viva Laldjérie
21976,-41.408012,-15.137896,Sidewalks of New York
21977,85.98221,-9.172977,Across the Sea of Time
21978,44.969368,-5.280779,Marita
21979,66.930504,-13.2018175,Dafne
21980,15.123693,-80.42872,Lolo
21981,59.77883,41.373768,Khoya Khoya Chand
21982,23.86774,-27.534475,Max Pinlig 3 - på Roskilde
21983,30.992554,52.591686,Aami
21984,-51.734726,-37.407364,A Piece of Eden
21985,60.65817,-35.12469,Un ami parfait
21986,50.636253,-20.72267,Gorbaciof
21987,2.565737,76.13414,The Princess of Nebraska
21988,13.436081,-57.77508,French Film
21989,52.377785,0.7968715,Navarathna
21990,-19.908258,-38.064037,Matinee
21991,18.033222,-30.203653,New Material
21992,71.22762,-10.051013,My Big Love
21993,-0.33251077,13.984324,Presumed Guilty
21994,-4.5690346,-31.181614,Broken Law
21995,25.433641,31.132257,I Against I
21996,14.192127,48.243828,The Big Wave
21997,36.159542,21.817535,The Big Shot
21998,85.47457,-39.186058,Chouchou
21999,-1.2841352,76.8573,Ma folie
22000,59.59228,9.34988,Kadin Isi Banka Soygunu
22001,72.99511,-34.96743,Adolphe
22002,28.409082,12.830338,Candy
22003,49.006947,-19.177439,Tikkun
22004,51.191807,-42.824306,Momzillas
22005,-90.331635,21.556767,Sherlock Toms
22006,11.247004,-2.3592017,7 from Etheria
22007,85.593864,9.32469,Falafel
22008,13.730546,10.905507,K3 en de kattenprins
22009,24.795788,1.6917063,Winter Song
22010,19.703363,12.5823765,Yes or No 2.5
22011,-49.933075,61.63974,"It's Not You, It's Me"
22012,-6.192344,-80.19896,Sanctuary: Population One
22013,45.61805,-38.070557,Mosquita muerta
22014,45.059387,-45.242203,Lobos sucios
22015,47.016754,-46.01038,O Pátio das Cantigas
22016,69.2131,5.624658,On the Ropes
22017,62.10812,-0.31201947,Saf
22018,-10.154754,7.0704403,Pettson & Findus - Katten och gubbens år
22019,67.950066,-5.837808,Listeners: The Whispering
22020,2.6630867,-49.577377,Limbo
22021,37.757336,59.751152,Boomerang
22022,85.57113,-39.133972,Coco
22023,-33.46027,40.079098,Hinterland
22024,8.962655,27.001183,God's Country
22025,-17.43382,-11.57429,You and Your Stupid Mate
22026,-4.235926,2.2047446,The Killing of Angel Street
22027,-40.880924,30.596817,Shelby
22028,18.753117,-8.229687,Little Mix: LM5 - The Tour Film
22029,66.65086,2.372118,Cinayet-i Ask
22030,-46.889984,-14.7953615,The Last Word
22031,0.72062725,-32.414486,Windfall
22032,-26.818642,7.8431025,Ten Tiny Love Stories
22033,53.86155,-37.590576,Icaros: A Vision
22034,-9.753551,23.575542,Kid Monk Baroni
22035,15.372083,-18.264185,Guadalupe Reyes
22036,-13.02968,-3.6861634,The Boxer
22037,17.193691,-10.482994,Caterpillar Wish
22038,19.148327,-10.502228,2 Minutes Later
22039,-14.377453,27.33728,Le parfum de la dame en noir
22040,-75.25274,-24.759834,National Theatre Live: Hamlet
22041,53.829536,-37.473934,La notte più lunga dell'anno
22042,9.974721,-3.0493479,Radiance
22043,54.6768,63.15373,Srinivasa Kalyanam
22044,-43.558968,18.355545,The Man from Snowy River
22045,1.2703904,-54.51209,Lawang Sewu
22046,45.455,-40.773865,Porta dos Fundos: Contrato Vitalício
22047,-22.801592,63.48749,The Hunted
22048,21.210192,82.13758,A Resistance
22049,50.405617,70.444756,Anna
22050,19.600042,5.975859,Hamlat Feraizar
22051,1.8808483,87.44526,Anita Ho
22052,53.607765,2.746599,Segrt Hlapic
22053,60.754814,-32.394936,L'antidote
22054,41.485332,8.925937,Jonny Vang
22055,41.435017,-15.978116,Wolka
22056,42.58292,-9.091929,El Ummar
22057,21.873812,81.28873,Kuru Kuru and Friends: The Rainbow Tree Forest
22058,42.958397,13.377968,Little Hero
22059,50.60515,-42.19198,Working Girls
22060,21.85417,72.15317,Fallen
22061,-13.051083,12.233295,The Gig
22062,81.29617,41.99723,Garam Masala
22063,-9.21913,-48.4609,The Traitor
22064,45.543037,31.523333,Magika
22065,65.59441,63.275177,Rajapattai
22066,45.555763,-5.7042913,Arest
22067,61.93908,-5.548784,Mick Fleetwood & Friends Celebrate the Music of Peter Green
22068,46.275917,-15.465958,Politics
22069,70.85513,8.488347,Hep Yek 3
22070,58.44661,-18.578333,Reza a Lenda
22071,-1.6146711,58.618233,Comment tuer sa mère
22072,-44.139214,60.209618,Area Q.
22073,-11.007393,-40.43912,Chill Factor
22074,-76.00103,-20.198206,Going Shopping
22075,32.995834,-59.625233,Litus.
22076,-53.01051,59.04863,Game Therapy
22077,37.67344,57.651836,Ippadai Vellum
22078,45.0301,-17.27738,Things Worth Weeping For
22079,20.919853,9.963565,Tristan et Iseut
22080,45.675068,17.67004,Jag saknar dig
22081,52.34724,17.750189,Made in Cleveland
22082,28.9163,-80.78639,Brewster's Millions
22083,3.5317557,-3.809893,Lbs.
22084,6.647349,-2.1514142,National Theatre Live: Hansard
22085,61.819134,17.811735,Yt
22086,82.210754,34.507896,Rocky
22087,-28.748934,45.987877,Dragnet
22088,-30.519491,16.744972,Pittsburgh
22089,16.401066,27.570837,May I Kill U?
22090,35.264713,2.7295756,Fullir Vasar
22091,74.70112,27.166727,Supari
22092,59.92896,-48.62715,Barrage
22093,35.07284,52.170513,Popcorn
22094,78.66189,38.6965,Sharafat Gayi Tel Lene
22095,29.83461,42.121853,Félicité
22096,76.471275,-24.122915,Non è vero ma ci credo
22097,11.439808,32.42335,An Evening with George Smiley
22098,76.8878,-15.769732,Nerve
22099,48.46056,-35.51139,Soldado Argentino solo conocido por Dios
22100,32.5894,46.122204,Mera Naam Shaji
22101,-19.133625,3.9253685,Intersection
22102,16.867586,42.13111,The Kid
22103,74.32171,-20.610493,Parking
22104,50.28576,-29.177778,Martanské lode
22105,-47.419342,11.571153,Tabloid
22106,7.6204257,73.47403,Take Me to the Moon
22107,26.021559,-1.6705134,Stanley a Man of Variety
22108,58.3135,-21.257545,Na Quebrada
22109,40.569836,-30.108902,A Family Affair
22110,36.195744,-13.941307,Hibiki: Shôsetsuka ni naru hôhô
22111,-3.2782202,-36.38708,Crazy House
22112,92.08107,-33.312775,Talentime
22113,0.29749438,-19.810448,The Watchers
22114,68.68864,6.164058,Manda Yuvasi
22115,55.001556,11.04657,El Greco
22116,52.717106,-41.10383,When the Love Is Gone
22117,66.122154,-2.8485165,Niloya
22118,44.10415,1.7622234,Coriolanus
22119,73.45254,7.0158887,Yunus Emre: Askin Sesi
22120,82.49888,-28.700893,Não Se Aceitam Devoluções
22121,11.709968,-40.13274,Pipe Dream
22122,-0.010373871,-42.46398,The Crypt
22123,60.416534,-31.266256,Les mauvaises herbes
22124,7.309753,-16.985476,Tracks
22125,70.401924,-9.0816555,Che Kopete: La Película
22126,22.231487,0.060891725,A Lion Returns
22127,70.27261,25.495844,Ikimize Bir Dünya
22128,19.214218,-1.276618,Absence
22129,64.48329,-70.11585,A Reason
22130,51.87321,-5.781145,Siete mesas de billar francés
22131,11.329133,64.508156,Spy Sorge
22132,65.95592,-14.396003,Il buco in testa
22133,43.038162,-42.405655,La soledad
22134,41.67248,2.9774668,When Darkness Falls
22135,-73.51352,29.360731,The Woodsman
22136,-1.715826,85.73279,Natural Vice
22137,56.741604,8.180735,Yasamak Güzel Sey
22138,24.724644,15.353546,Middleground
22139,70.03731,-12.436218,Tutte lo vogliono
22140,63.52475,-6.2622337,Lost in Space
22141,41.17325,-14.281989,Anna
22142,10.136267,42.26396,Dreaming Grand Avenue
22143,25.598953,57.3354,Shehzada
22144,29.405378,-61.430637,L'entente cordiale
22145,29.466982,33.41471,The Men
22146,25.698467,16.577343,Fair Play
22147,45.826405,-7.049851,SpeculatorS
22148,-79.295166,15.384223,Jackals
22149,39.574894,-33.804657,The Volunteer
22150,21.788206,-13.47716,Inch'Allah dimanche
22151,-38.416813,19.074276,The Bridge
22152,-26.685097,-11.483412,Rich Kids
22153,58.526463,-7.4238677,Der Räuber Hotzenplotz
22154,7.103375,46.38269,L'amour aux trousses
22155,4.7787585,33.345024,Along the Way
22156,-13.212094,19.162756,Madame Butterfly
22157,54.485664,15.01174,Ramona
22158,45.52714,-11.809013,Kolysanka
22159,57.241554,-16.916689,A Trip to the Moon
22160,45.733936,34.109585,Deck Dogz
22161,40.409706,20.844255,Sabah
22162,0.96907896,26.882738,Beloved Beast
22163,-21.85199,15.551886,Kicking Off
22164,33.49046,17.49779,Carmilla
22165,10.708055,48.72021,Gethu
22166,-12.135579,-55.5402,Bad Lucky Goat
22167,-81.55678,-55.936115,Funny People
22168,32.860977,-61.459934,Que Pena Tu Vida
22169,6.5010915,21.518633,Old Dogs
22170,2.9418452,56.176334,White Tiger
22171,68.83518,31.983732,Pari
22172,18.554987,-33.45475,Home Sweet Home
22173,-86.32048,-14.429816,Much Ado About Nothing
22174,29.95638,-6.1066785,Stela
22175,71.16274,-22.572319,Ticket to Paradise
22176,70.246124,63.898888,Power Cut
22177,41.068474,-64.77128,Tamara
22178,68.74189,0.14492469,Bordo Bereliler 2: Afrin
22179,58.413933,55.68893,Weißbier im Blut
22180,52.6304,20.50803,Poraali
22181,36.092434,47.59222,Ee Adutha Kaalath
22182,64.62705,0.84424603,Sil Bastan Kaynanam
22183,38.92455,-20.597286,14 Days with Victor
22184,-17.001032,-79.77913,An Oversimplification of Her Beauty
22185,68.288925,46.507614,EMI: Liya Hai To Chukana Padega
22186,35.743393,66.99614,Malevolence
22187,12.283182,7.656761,Swan Lake
22188,14.036904,-77.39135,Coyote County Loser
22189,62.58984,15.415997,Amok
22190,-46.63728,31.898775,Savage
22191,-24.852133,-69.08777,The Stranger
22192,-23.523085,-32.178486,The Last Winter
22193,67.29988,10.731913,Muallim
22194,59.978516,66.030785,Doorbeen
22195,-5.554356,81.034775,National Theatre Live: Everyman
22196,-80.79549,1.2917172,The Hideout
22197,44.520206,-53.783836,La vérité si je mens! 3
22198,32.71685,-68.30511,Los bañeros más locos del mundo
22199,12.629528,-83.13047,108 Costuras
22200,75.322426,49.118484,Tum Milo Toh Sahi
22201,0.82916486,52.126717,Tom und Hacke
22202,-45.043377,-24.602707,A Bit of Bad Luck
22203,68.11561,68.426544,Sarvann
22204,89.92493,-23.410387,Someone Else
22205,57.11599,-46.782825,The Sea Hawk
22206,3.4758635,63.844437,Devi
22207,33.044525,11.726785,Fimfárum Jana Wericha
22208,76.36282,-7.2264977,Shut Up and Shoot Me
22209,8.593816,-24.179943,Ümmü Sibyan: Zifir
22210,64.66064,31.512953,Gul Makai
22211,60.907764,36.91889,Baaz
22212,75.21508,-10.343953,Prababushka lyogkogo povedeniya. Nachalo
22213,57.340633,4.698402,We'll Get Back to You
22214,-9.111891,16.90093,Barkers: Mind the Cats!
22215,18.48674,7.6043334,Hunter Gatherer
22216,30.303892,-20.845682,Crisis
22217,32.219128,63.67081,Chalakkudykkaran Changathy
22218,43.069294,-44.470757,Seres: Genesis
22219,40.7332,-17.167458,Nana
22220,76.401924,-8.221211,Marshrut postroen
22221,6.835759,-39.126686,A Second Chance
22222,38.095287,35.201794,Magalir Mattum
22223,4.866612,-75.68048,Open Your Eyes
22224,-46.742847,49.93861,Natpe Thunai
22225,50.587147,36.733437,Love Mocktail 2
22226,-14.8991,-22.089584,After the Ball
22227,62.230583,-17.447205,Kattradhu Thamizh
22228,49.782005,62.51992,Singam 2
22229,60.92004,56.678978,Run
22230,65.11356,-14.929802,The Gospel of Us
22231,70.57197,5.942343,Motelde Katliam
22232,11.958793,48.914703,I'll Meet You There
22233,14.486442,65.58075,Secret Society
22234,85.78528,-38.892387,Dépression et des potes
22235,43.027973,-23.205982,Claudia
22236,17.101843,43.911694,Cat's Eye
22237,22.75128,22.318087,Isolation
22238,49.207733,-57.77143,Polvo
22239,34.754192,-48.541813,Forever Young
22240,45.52847,57.720764,Padikkathavan
22241,77.08404,-39.004234,Superstar
22242,41.607613,34.003353,Yeh Kya Ho Raha Hai?
22243,73.3301,7.6955476,Esrefpasalilar
22244,-45.148438,32.262466,La pelle dell'orso
22245,66.76558,61.44206,Baa Baaa Black Sheep
22246,2.0652983,19.961514,Open Season
22247,58.371407,-14.243452,Po cem muzi touzí 2
22248,58.96854,47.147972,Mr. White Mr. Black
22249,27.80392,-47.707676,Waste Land
22250,15.762498,55.67693,Sisters
22251,66.66487,1.3259461,Taksim Hold'em
22252,34.48858,73.25219,Baztan
22253,-23.944128,-51.20351,The Climb
22254,25.915312,-51.129894,Snuf de hond in oorlogstijd
22255,62.576687,-6.2951407,Selfie
22256,23.858696,-27.607134,Max Pinlig 2 - Sidste Skrig
22257,74.24589,-51.992657,Ascension
22258,-12.388354,-13.135594,The Nine Lives of Tomas Katz
22259,-4.2812376,2.2027674,The Journalist
22260,66.193756,-22.492825,Soap Opera
22261,41.754257,2.3142447,Undine
22262,25.330448,27.602074,Amanda
22263,-8.025494,7.8897943,It Had to Be You
22264,51.150024,-23.671585,Destiny Road
22265,69.468414,14.564099,Bebek Geliyorum Demez
22266,-7.1349525,40.672348,Zerkalnye voyny. Otrazhenie pervoe
22267,-51.520588,50.98884,Agent Ranjid rettet die Welt
22268,57.67953,-13.7781315,Frau Müller muss weg!
22269,35.507458,35.929512,Miss Sixty
22270,29.563448,8.364592,A esmorga
22271,62.55147,63.295486,Asa Nu Maan Watna Da: In Search of Our Roots
22272,73.571365,20.771296,Rang Ishqay Da
22273,57.60955,49.216892,Samba
22274,41.970238,-23.435555,Suddenly Twenty
22275,-47.233322,-34.21966,Reindeer Games
22276,-23.972086,57.68655,Boy Meets Girl
22277,52.19724,44.95399,Petromax
22278,-28.649956,-25.912432,Maracaibo
22279,49.118206,14.954527,Rondul de noapte
22280,50.998764,-69.47807,Off the Grid
22281,-43.990627,-57.57714,New York City Serenade
22282,76.58002,-39.449253,RTT
22283,8.397736,-47.05939,My Angel
22284,67.65865,-48.759163,Food of Love
22285,-9.533072,-5.402144,Prey
22286,80.478096,-8.368704,Detektor
22287,83.95695,14.9033375,Delicious
22288,-31.332825,-37.618927,Buy It Now
22289,19.143808,10.882942,12 Rounds
22290,-22.844833,56.184208,Big City
22291,60.512875,12.8762045,Zeynep'in Sekiz Günü
22292,60.345337,17.702425,Painless
22293,36.577957,1.1764716,The Protector
22294,16.32298,51.29031,The Coffin
22295,36.273987,-55.527054,Backseat Fighter
22296,12.793898,-25.379438,High School Fleet the Movie
22297,12.341169,-24.025505,Teenage Angst
22298,18.109678,-10.935781,When Darkness Falls
22299,-2.8042057,-90.29465,Haunted Tales
22300,66.369484,3.6064565,Araf 2
22301,8.28644,-4.8874903,Hokus pokus Albert Åberg
22302,54.15395,-4.9824696,Madonnen
22303,76.02587,-11.988912,Devil's Gate
22304,51.157955,14.667494,Mormor og de åtte ungene
22305,-39.2086,19.58037,The Wild Pair
22306,30.487286,39.11876,Short Circuit
22307,76.663605,41.26776,Main Madhuri Dixit Banna Chahti Hoon!
22308,52.0839,12.980521,Lezioni di cioccolato
22309,51.840076,46.473816,Lekar Hum Deewana Dil
22310,28.924295,-48.397427,Berend Botje
22311,66.24836,-0.6196969,Her Sey Dahil
22312,46.323677,39.97613,Sandwich
22313,35.02512,47.775894,Paavada
22314,-22.874863,14.425661,Brazilok
22315,31.886774,-61.473484,El Hubiera Sí Existe
22316,67.6095,-48.86092,Une vie à t'attendre
22317,66.72867,24.480946,Run
22318,-69.784195,46.417076,Hellphone
22319,-18.860735,65.06612,Green Light
22320,29.624773,20.14128,Parterapi
22321,-2.1711879,36.067142,Dog Park
22322,58.264156,0.7154653,The Flying Scotsman
22323,-15.908426,-38.0754,The Art of Being Straight
22324,53.234577,73.951836,Vaatjie Sien sy Gat
22325,-2.959103,22.474922,Dog Days of Summer
22326,46.402287,-43.504906,A Canção de Lisboa
22327,55.538174,-1.4441843,Borga
22328,18.469368,-13.044304,Unsound
22329,33.155804,57.161148,Shikkari Shambhu
22330,21.684513,44.581196,Der Mondbär
22331,20.433462,86.55392,KT
22332,-31.970417,-34.67967,Danny. Legend. God.
22333,80.79807,17.100266,30 Years Ago
22334,48.586906,26.580595,Halam Geldi
22335,64.76328,-69.7691,Soundless Wind Chime
22336,64.6247,28.77914,Bheja Fry 2
22337,17.419294,-65.33152,White Island
22338,36.579277,-59.270702,Claret
22339,68.98566,-1.9968991,Siska Deluxe
22340,-16.922277,-5.744215,Dora's Peace
22341,26.788334,-72.050934,Jou Romeo
22342,12.735674,24.742805,Kodiveeran
22343,51.048985,-9.634296,Levski
22344,52.94251,-13.184495,Szczescia chodza parami
22345,45.940033,-19.431522,One of These Days
22346,43.322807,19.932753,Bang Bang
22347,74.25359,-40.044476,Tandem
22348,-15.770189,-34.86817,The Departure
22349,83.81982,15.779176,Papeles en el viento
22350,70.8807,-39.566658,La Dream Team
22351,-22.90383,-33.541344,Dead of Night
22352,61.98773,-0.37342998,Evlenmeden Olmaz
22353,67.71599,-41.985146,La vie promise
22354,64.52728,-6.4585066,Ente Mezhuthiri Athazhangal
22355,71.391235,42.57868,Shiraz
22356,11.72885,-19.65394,Rachida
22357,52.551853,-35.543358,One Way Trip
22358,75.001686,-6.2126813,Lyubovniki
22359,80.184525,13.518943,Fasel wa Na'ood
22360,47.338,-27.101881,Caught
22361,4.2136254,-57.099934,Estado impuro
22362,48.407642,3.193569,Achchamundu! Achchamundu!
22363,72.1261,4.2582936,Moskova'nin Sifresi: Temel
22364,14.833147,59.95151,Lorelei
22365,55.434887,-20.73378,O Shaolin do Sertão
22366,80.95606,20.962713,Barbara
22367,-18.665703,41.573044,Till We Meet Again
22368,-6.3246555,-4.931316,New Year's Day
22369,-6.9448466,24.589169,My Lucky Star
22370,-36.108833,25.323095,Inside Out
22371,32.513214,-65.11784,Isi/Disi - Amor a lo bestia
22372,72.594894,-20.818672,Abbi Fede
22373,41.346916,-37.659306,Ket
22374,68.431145,9.206174,Eve Giden Yol 1914
22375,68.1592,-18.699543,Il dolce e l'amaro
22376,73.94546,56.10166,Shamantakamani
22377,29.317932,-47.157364,Misfit
22378,33.321186,7.1233473,Brugklas: De tijd van m'n leven
22379,23.529127,-30.236145,Bedevilled
22380,24.994696,-76.91258,Union Square
22381,15.015545,-1.808975,Matthew Bourne's the Red Shoes
22382,67.06936,57.869446,Ru-Ba-Ru
22383,-7.9064684,-2.1723125,Yolngu Boy
22384,21.99523,-85.6408,Cleopatra
22385,-57.341125,18.986944,The Aftermath
22386,38.618607,6.9907317,Benjamin Britten: Peace and Conflict
22387,-23.729284,6.168642,Up in the Air
22388,-54.41977,26.237286,Sky High
22389,48.55824,59.73578,Bachelors
22390,48.520126,26.949041,Silence
22391,54.651497,-46.837025,Close to You
22392,22.829153,-25.38032,Going Under
22393,31.768845,57.487415,Vikadakumaran
22394,81.03559,30.836414,Josh
22395,56.113728,-77.242455,Deseo
22396,18.363142,-63.49799,New World Order
22397,38.996593,-18.952587,Novemberkind
22398,53.891445,-69.9549,Amiche da morire
22399,33.022472,-5.139845,The Mirror Boy
22400,-0.22312246,-66.81727,The Hideout
22401,70.12205,2.9578695,Babalarin Babasi
22402,78.76426,21.816471,Yaara Vey
22403,53.51157,-57.624233,O Filho Eterno
22404,-14.981464,-14.979461,Easter Sunday
22405,-10.73487,-64.71113,Middletown
22406,24.583006,18.06982,Little Zizou
22407,6.920875,38.099194,Final Score
22408,61.401154,55.07472,Izzat
22409,73.68848,41.523235,Mumbai Se Aaya Mera Dost
22410,63.479767,-17.546425,Devotion
22411,55.21266,-14.171087,Poslední aristokratka
22412,61.30074,63.331383,Munda Hi Chahida
22413,50.957035,-3.2625816,One Shot
22414,70.284615,-16.350882,Civico zero
22415,59.828682,22.503752,Les fils du vent
22416,93.22519,-16.32605,La matassa
22417,37.08928,-57.950794,Celos
22418,8.472606,14.044303,Kennedy Club
22419,57.969624,40.633453,Running Shaadi
22420,64.53553,-0.844062,Mezarlik
22421,88.2291,6.2865233,Kandisha
22422,56.90338,18.548231,Swalef Tafash
22423,52.65452,17.175087,Habbet Caramel
22424,2.013157,4.876777,The Killing Jar
22425,22.505598,31.533976,Underground
22426,-17.460037,22.120272,Puffs: Filmed Live Off Broadway
22427,-17.995531,51.777504,The Big Stampede
22428,47.065495,-75.96623,Tarot
22429,-50.350143,45.928223,Hong Kong Confidential
22430,46.52997,11.310836,Aswang
22431,-55.063934,-59.64901,Black Friday
22432,26.198423,23.458551,Themba
22433,26.93574,-28.098251,David
22434,34.94938,52.651802,Roy
22435,47.963947,60.981335,Vedalam
22436,56.22006,63.631264,Batch 2013
22437,59.501095,33.208008,Vijayanand
22438,71.01844,-24.54352,Nome di donna
22439,59.434048,7.9465675,Romantik Komedi
22440,-30.156315,47.59392,Christmas Eve
22441,51.73157,-3.8936484,Hemso
22442,41.125362,34.492104,Jaanu
22443,-2.1585677,58.667767,UV
22444,69.60536,28.746948,An International Local Story
22445,51.16477,23.547947,Haram
22446,14.577792,34.829357,The Rocket Post
22447,53.90359,10.951263,Nobunaga Concerto: The Movie
22448,23.818857,-5.120637,Juice
22449,43.477226,43.92838,Kedi
22450,-25.213438,6.3330975,The Touch
22451,74.95456,-6.299403,Tri kota i more priklyucheniy
22452,32.47212,-18.904398,The Fall
22453,-9.223991,16.681747,Puss in Boots
22454,54.981743,-16.383827,Viditelny svet
22455,54.40423,51.27232,Aarya
22456,84.068504,-4.419824,Moy paren - angel
22457,92.478134,-0.12493677,Another Forever
22458,66.94293,-21.175766,Troppo napoletano
22459,31.72003,42.924152,Bang Rajan 2
